Sucursal,Dvr,DvrModelo,DvrSerial,camara,CamaraIp,CamaraSerie,CamaraModelo,HttpPort,HttpsPort,Port,Version,AudioInputChannels,VideoInputChannels,VideoInputs[0].Name
2315,192.169.34.226,XVR,7H08ED3RAZ6830C, c4, 192.168.0.0, , , 80, None, 37777, None, None, None, None
2315,192.169.34.226,XVR,7H08ED3RAZ6830C, c5, 192.168.0.0, , , 80, None, 37777, None, None, None, None
2315,192.169.34.226,XVR,7H08ED3RAZ6830C, c6, 192.168.0.0, , , 80, None, 37777, None, None, None, None
2319,192.169.35.2,XVR,7H08ED3RAZD8540, c1, 192.169.35.3, 7D0C17EPAG5D691, IP Camera, 80, None, 37777, None, None, None, None
2319,192.169.35.2,XVR,7H08ED3RAZD8540, c2, 192.169.35.4, 7E06A1CPAG55FE0, IP Camera, 80, None, 37777, None, None, None, None
2319,192.169.35.2,XVR,7H08ED3RAZD8540, c3, 192.169.35.5, 7D0C17EPAG1213E, IP Camera, 80, None, 37777, None, None, None, None
2319,192.169.35.2,XVR,7H08ED3RAZD8540, c4, 192.169.35.6, 7D0C17EPAG98DE0, IP Camera, 80, None, 37777, None, None, None, None
2319,192.169.35.2,XVR,7H08ED3RAZD8540, c5, 192.169.35.7, 7E06A1CPAG00BA8, IP Camera, 80, None, 37777, None, None, None, None
2319,192.169.35.2,XVR,7H08ED3RAZD8540, c6, 192.169.35.8, 7D0C17EPAGF743D, IP Camera, 80, None, 37777, None, None, None, None
2327,192.169.53.226,XVR,7H08ED3RAZ4863C, c1, 192.169.53.232, 7E06A1CPAG45EE4, IP Camera, 80, None, 37777, None, None, None, None
2327,192.169.53.226,XVR,7H08ED3RAZ4863C, c2, 192.169.53.227, 8D0929FPAGC95B0, DH-IPC-HDW1230T1N-0280B-S4, 80, None, 37777, None, None, None, None
2327,192.169.53.226,XVR,7H08ED3RAZ4863C, c3, 192.169.53.229, 8D0929FPAG1BCF0, DH-IPC-HDW1230T1N-0280B-S4, 80, None, 37777, None, None, None, None
2327,192.169.53.226,XVR,7H08ED3RAZ4863C, c4, 192.169.53.230, 8D0929FPAG097AE, DH-IPC-HDW1230T1N-0280B-S4, 80, None, 37777, None, None, None, None
2327,192.169.53.226,XVR,7H08ED3RAZ4863C, c5, 192.169.53.228, 8D0929FPAG6D579, DH-IPC-HDW1230T1N-0280B-S4, 80, None, 37777, None, None, None, None
2327,192.169.53.226,XVR,7H08ED3RAZ4863C, c6, 192.169.53.231, 7E06A1CPAG55FB1, IP Camera, 80, None, 37777, None, None, None, None
2330,192.169.3.146,DH-XVR5216A-I2,7D0C3B8PAZB2F55, c1, 192.169.3.150, 7D0C17EPAG72E1F, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2330 Guaymas - Boveda
2330,192.169.3.146,DH-XVR5216A-I2,7D0C3B8PAZB2F55, c2, 192.169.3.147, 7D0C17EPAG64C88, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2330 Guaymas - ATM
2330,192.169.3.146,DH-XVR5216A-I2,7D0C3B8PAZB2F55, c3, 192.169.3.151, 7E06A1CPAGF5547, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 2330 Guaymas - Dotación de Val
2330,192.169.3.146,DH-XVR5216A-I2,7D0C3B8PAZB2F55, c4, 192.169.3.148, 7D0C17EPAGA4CDD, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2330 Guaymas - Cajas
2330,192.169.3.146,DH-XVR5216A-I2,7D0C3B8PAZB2F55, c5, 192.169.3.149, 7D0C17EPAG95AFA, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2330 Guaymas - Ejecutivo
2330,192.169.3.146,DH-XVR5216A-I2,7D0C3B8PAZB2F55, c6, 192.169.3.152, 7E06A1CPAG64686, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 2330 Guaymas - Exterior
2333,192.169.31.98,XVR,7H08ED3RAZ4B532, c1, 192.169.31.99, 7D0C17EPAG8B478, IP Camera, 80, None, 37777, None, None, None, None
2333,192.169.31.98,XVR,7H08ED3RAZ4B532, c2, 192.169.31.100, 7D0C17EPAGDC400, IP Camera, 80, None, 37777, None, None, None, None
2333,192.169.31.98,XVR,7H08ED3RAZ4B532, c3, 192.169.31.101, 7D0C17EPAGD0E59, IP Camera, 80, None, 37777, None, None, None, None
2333,192.169.31.98,XVR,7H08ED3RAZ4B532, c4, 192.169.31.102, 7D0C17EPAG3ED51, IP Camera, 80, None, 37777, None, None, None, None
2333,192.169.31.98,XVR,7H08ED3RAZ4B532, c5, 192.169.31.103, 7E06A1CPAGB1D5F, IP Camera, 80, None, 37777, None, None, None, None
2333,192.169.31.98,XVR,7H08ED3RAZ4B532, c6, 192.169.31.104, 7E06A1CPAG87A13, IP Camera, 80, None, 37777, None, None, None, None
2337,192.169.32.82,XVR,7J0AD93PAZA1B27, c1, 192.169.32.84, 7D0C17EPAGD48C6, IP Camera, 80, None, 37777, None, None, None, None
2337,192.169.32.82,XVR,7J0AD93PAZA1B27, c2, 192.169.32.87, 7D0C17EPAGC628A, IP Camera, 80, None, 37777, None, None, None, None
2337,192.169.32.82,XVR,7J0AD93PAZA1B27, c3, 192.169.32.83, 7D0C17EPAG57DCF, IP Camera, 80, None, 37777, None, None, None, None
2337,192.169.32.82,XVR,7J0AD93PAZA1B27, c4, 192.169.32.86, 7E06A1CPAG300BC, IP Camera, 80, None, 37777, None, None, None, None
2337,192.169.32.82,XVR,7J0AD93PAZA1B27, c5, 192.169.32.85, 7E06A1CPAG3EE4E, IP Camera, 80, None, 37777, None, None, None, None
2337,192.169.32.82,XVR,7J0AD93PAZA1B27, c6, 192.169.32.88, 7D0C17EPAG55416, IP Camera, 80, None, 37777, None, None, None, None
2344,192.169.41.66,XVR,7H08ED3RAZ7BD60, c1, 192.169.41.72, 7D0C17EPAG3CE8E, IP Camera, 80, None, 37777, None, None, None, None
2344,192.169.41.66,XVR,7H08ED3RAZ7BD60, c2, 192.169.41.71, 7D0C17EPAG73BB9, IP Camera, 80, None, 37777, None, None, None, None
2344,192.169.41.66,XVR,7H08ED3RAZ7BD60, c3, 192.169.41.68, 7D0C17EPAG2BFA7, IP Camera, 80, None, 37777, None, None, None, None
2344,192.169.41.66,XVR,7H08ED3RAZ7BD60, c4, 192.169.41.67, 7D0C17EPAG377F7, IP Camera, 80, None, 37777, None, None, None, None
2344,192.169.41.66,XVR,7H08ED3RAZ7BD60, c5, 192.169.41.69, 7E06A1CPAG35B10, IP Camera, 80, None, 37777, None, None, None, None
2344,192.169.41.66,XVR,7H08ED3RAZ7BD60, c6, 192.169.41.70, 7E06A1CPAGD007F, IP Camera, 80, None, 37777, None, None, None, None
2346,192.169.36.50,XVR,7J0AD93PAZ686C8, c1, 192.169.36.51, 7D0C17EPAG61CFE, IP Camera, 80, None, 37777, None, None, None, None
2346,192.169.36.50,XVR,7J0AD93PAZ686C8, c2, 192.169.36.52, 7D0C17EPAG429F7, IP Camera, 80, None, 37777, None, None, None, None
2346,192.169.36.50,XVR,7J0AD93PAZ686C8, c3, 192.169.36.53, 7D0C17EPAGD91C7, IP Camera, 80, None, 37777, None, None, None, None
2346,192.169.36.50,XVR,7J0AD93PAZ686C8, c4, 192.169.36.54, 7D0C17EPAGB6E79, IP Camera, 80, None, 37777, None, None, None, None
2346,192.169.36.50,XVR,7J0AD93PAZ686C8, c5, 192.169.36.55, 7E06A1CPAGEEED0, IP Camera, 80, None, 37777, None, None, None, None
2346,192.169.36.50,XVR,7J0AD93PAZ686C8, c6, 192.169.36.56, 7E06A1CPAG6CE0D, IP Camera, 80, None, 37777, None, None, None, None
2349,192.169.5.34,DH-XVR5216A-I2,7D0C3B8PAZ3962C, c1, 192.169.5.44, 7D0C17EPAG807A0, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2349 Benito Juárez-Ejecutivo 1
2349,192.169.5.34,DH-XVR5216A-I2,7D0C3B8PAZ3962C, c2, 192.169.5.37, 7D0C17EPAG99A2A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2349 Benito Juárez-ATM 2
2349,192.169.5.34,DH-XVR5216A-I2,7D0C3B8PAZ3962C, c3, 192.169.5.36, 7D0C17EPAG5CE60, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2349 Benito Juárez- Archivo
2349,192.169.5.34,DH-XVR5216A-I2,7D0C3B8PAZ3962C, c4, 192.169.5.39, 7D0C17EPAG8F740, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2349 Benito Juárez- ATM 1
2349,192.169.5.34,DH-XVR5216A-I2,7D0C3B8PAZ3962C, c5, 192.169.5.46, 7E06A1CPAG1BCFA, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 2349 Benito Juárez-Dotación d
2349,192.169.5.34,DH-XVR5216A-I2,7D0C3B8PAZ3962C, c6, 192.169.5.47, 7E06A1CPAGD748C, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 2349 Benito Juárez- Exterior 1
2351,192.169.5.162,DH-XVR5216A-I2,7D0C3B8PAZF3A93, c1, 192.169.5.168, 7D0C17EPAG6C078, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2351 Coyoacán- Ejecutivo 1
2351,192.169.5.162,DH-XVR5216A-I2,7D0C3B8PAZF3A93, c2, 192.169.5.175, 7D0C17EPAG6C08D, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2351 Coyoacán- Cajas 1
2351,192.169.5.162,DH-XVR5216A-I2,7D0C3B8PAZF3A93, c3, 192.169.5.166, 7D0C17EPAG5C74F, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2351 Coyoacán- Cocina
2351,192.169.5.162,DH-XVR5216A-I2,7D0C3B8PAZF3A93, c4, 192.169.5.167, 7D0C17EPAGC8456, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2351 Coyoacán- Archivo
2351,192.169.5.162,DH-XVR5216A-I2,7D0C3B8PAZF3A93, c5, 192.169.5.173, 7D0C17EPAG6C078, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2351 Coyoacán- ATM 1
2351,192.169.5.162,DH-XVR5216A-I2,7D0C3B8PAZF3A93, c6, 192.169.5.174, 7D0C17EPAGE7985, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2351 Coyoacán- Ejecutivo 2
2287,192.169.32.18,XVR,7H08ED3RAZ6C646, c1, 192.169.32.24, 7E06A1CPAGADDA0, IP Camera, 80, None, 37777, None, None, None, None
2287,192.169.32.18,XVR,7H08ED3RAZ6C646, c2, 192.169.32.21, 7D0C17EPAGD144C, IP Camera, 80, None, 37777, None, None, None, None
2287,192.169.32.18,XVR,7H08ED3RAZ6C646, c3, 192.169.32.19, 7D0C17EPAG280C3, IP Camera, 80, None, 37777, None, None, None, None
2287,192.169.32.18,XVR,7H08ED3RAZ6C646, c4, 192.169.32.20, 7D0C17EPAG39FD6, IP Camera, 80, None, 37777, None, None, None, None
2287,192.169.32.18,XVR,7H08ED3RAZ6C646, c5, 192.169.32.22, 7D0C17EPAG21052, IP Camera, 80, None, 37777, None, None, None, None
2287,192.169.32.18,XVR,7H08ED3RAZ6C646, c6, 192.169.32.23, 7E06A1CPAG4A410, IP Camera, 80, None, 37777, None, None, None, None
2303,192.169.40.114,XVR,7H08ED3RAZD1733, c1, 192.169.40.115, 7D0C17EPAGA1BD2, IP Camera, 80, None, 37777, None, None, None, None
2303,192.169.40.114,XVR,7H08ED3RAZD1733, c2, 192.169.40.116, 7D0C17EPAGD4D4A, IP Camera, 80, None, 37777, None, None, None, None
2303,192.169.40.114,XVR,7H08ED3RAZD1733, c3, 192.169.40.120, 7D0C17EPAGCB6AA, IP Camera, 80, None, 37777, None, None, None, None
2303,192.169.40.114,XVR,7H08ED3RAZD1733, c4, 192.169.40.119, 7D0C17EPAG833C5, IP Camera, 80, None, 37777, None, None, None, None
2303,192.169.40.114,XVR,7H08ED3RAZD1733, c5, 192.169.40.118, 7E06A1CPAGC13C7, IP Camera, 80, None, 37777, None, None, None, None
2303,192.169.40.114,XVR,7H08ED3RAZD1733, c6, 192.169.40.117, 7E06A1CPAG03BCA, IP Camera, 80, None, 37777, None, None, None, None
2313,192.169.34.242,XVR,7H08ED3RAZ8ACE1, c1, 192.169.34.248, 7D0C17EPAG9B905, IP Camera, 80, None, 37777, None, None, None, None
2313,192.169.34.242,XVR,7H08ED3RAZ8ACE1, c2, 192.169.34.243, 7D0C17EPAGD2AEE, IP Camera, 80, None, 37777, None, None, None, None
2313,192.169.34.242,XVR,7H08ED3RAZ8ACE1, c3, 192.169.34.246, 7D0C17EPAGC77B4, IP Camera, 80, None, 37777, None, None, None, None
2313,192.169.34.242,XVR,7H08ED3RAZ8ACE1, c4, 192.169.34.244, 7D0C17EPAGFB694, IP Camera, 80, None, 37777, None, None, None, None
2313,192.169.34.242,XVR,7H08ED3RAZ8ACE1, c5, 192.169.34.247, 7E06A1CPAG0908B, IP Camera, 80, None, 37777, None, None, None, None
2313,192.169.34.242,XVR,7H08ED3RAZ8ACE1, c6, 192.169.34.245, 7E06A1CPAG030B4, IP Camera, 80, None, 37777, None, None, None, None
2320,192.169.35.66,DH-XVR5216A-I2,7D0C3B8PAZ42480, c1, 192.169.35.69, 7D0C17EPAG84840, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2320 Zongolica Bóveda
2320,192.169.35.66,DH-XVR5216A-I2,7D0C3B8PAZ42480, c2, 192.169.35.68, 7D0C17EPAGAAC71, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2320 Zongolica Ejecutivo
2320,192.169.35.66,DH-XVR5216A-I2,7D0C3B8PAZ42480, c3, 192.169.35.70, 7D0C17EPAG9E3A2, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2320 Zongolica Cajas
2320,192.169.35.66,DH-XVR5216A-I2,7D0C3B8PAZ42480, c4, 192.169.35.67, 7D0C17EPAGE72B6, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2320 Zongolica ATM
2320,192.169.35.66,DH-XVR5216A-I2,7D0C3B8PAZ42480, c5, 192.169.35.71, 7E06A1CPAGDE5B7, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 2320 Zongolica Dotación de Valores
2320,192.169.35.66,DH-XVR5216A-I2,7D0C3B8PAZ42480, c6, 192.169.35.72, 7E06A1CPAGC29DC, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 2320 Zongolica Exterior
2332,192.169.46.18,XVR,7H08ED3RAZ34CCC, c1, 192.169.46.19, 7D0C17EPAG20DCC, IP Camera, 80, None, 37777, None, None, None, None
2332,192.169.46.18,XVR,7H08ED3RAZ34CCC, c2, 192.169.46.20, 7E06A1CPAG23E5A, IP Camera, 80, None, 37777, None, None, None, None
2332,192.169.46.18,XVR,7H08ED3RAZ34CCC, c3, 192.169.46.22, 7E06A1CPAG2CCDD, IP Camera, 80, None, 37777, None, None, None, None
2332,192.169.46.18,XVR,7H08ED3RAZ34CCC, c4, 192.169.46.24, 7D0C17EPAGFA7FC, IP Camera, 80, None, 37777, None, None, None, None
2332,192.169.46.18,XVR,7H08ED3RAZ34CCC, c5, 192.169.46.23, 7D0C17EPAG8AD1C, IP Camera, 80, None, 37777, None, None, None, None
2332,192.169.46.18,XVR,7H08ED3RAZ34CCC, c6, 192.169.46.21, 7D0C17EPAGE81F5, IP Camera, 80, None, 37777, None, None, None, None
2339,192.169.33.2,XVR,7H08ED3RAZB1023, c1, 192.169.33.3, 7D0C17EPAGD42DA, IP Camera, 80, None, 37777, None, None, None, None
2339,192.169.33.2,XVR,7H08ED3RAZB1023, c2, 192.169.33.4, 7E06A1CPAG51B6E, IP Camera, 80, None, 37777, None, None, None, None
2339,192.169.33.2,XVR,7H08ED3RAZB1023, c3, 192.169.33.5, 7D0C17EPAG06CAC, IP Camera, 80, None, 37777, None, None, None, None
2339,192.169.33.2,XVR,7H08ED3RAZB1023, c4, 192.169.33.6, 7D0C17EPAG2726F, IP Camera, 80, None, 37777, None, None, None, None
2339,192.169.33.2,XVR,7H08ED3RAZB1023, c5, 192.169.33.7, 7E06A1CPAG07A9A, IP Camera, 80, None, 37777, None, None, None, None
2339,192.169.33.2,XVR,7H08ED3RAZB1023, c6, 192.169.33.8, 7D0C17EPAGA41CE, IP Camera, 80, None, 37777, None, None, None, None
2345,192.169.36.34,XVR,7H08ED3RAZ1C493, c1, 192.169.36.40, 7D0C17EPAG5E6DA, IP Camera, 80, None, 37777, None, None, None, None
2345,192.169.36.34,XVR,7H08ED3RAZ1C493, c2, 192.169.36.37, 7D0C17EPAG962C5, IP Camera, 80, None, 37777, None, None, None, None
2345,192.169.36.34,XVR,7H08ED3RAZ1C493, c3, 192.169.36.36, 7D0C17EPAG842EF, IP Camera, 80, None, 37777, None, None, None, None
2345,192.169.36.34,XVR,7H08ED3RAZ1C493, c4, 192.169.36.35, 7E06A1CPAGB02E9, IP Camera, 80, None, 37777, None, None, None, None
2345,192.169.36.34,XVR,7H08ED3RAZ1C493, c5, 192.169.36.38, 7D0C17EPAGD3CE5, IP Camera, 80, None, 37777, None, None, None, None
2345,192.169.36.34,XVR,7H08ED3RAZ1C493, c6, 192.169.36.39, 7E06A1CPAGD4291, IP Camera, 80, None, 37777, None, None, None, None
2350,192.169.5.98,DH-XVR5216A-I2,7D0C3B8PAZD4336, c1, 192.169.5.106, 7D0C17EPAG432A8, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2350 Canal Nacional-Archivo
2350,192.169.5.98,DH-XVR5216A-I2,7D0C3B8PAZD4336, c2, 192.169.5.104, 7D0C17EPAG8429F, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2350 Canal Nacional-Cajas 1
2350,192.169.5.98,DH-XVR5216A-I2,7D0C3B8PAZD4336, c3, 192.169.5.107, 7D0C17EPAG04B4E, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2350 Canal Nacional- ATM1
2350,192.169.5.98,DH-XVR5216A-I2,7D0C3B8PAZD4336, c4, 192.169.5.108, 7D0C17EPAG83145, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2350 Canal Nacional-Racks
2350,192.169.5.98,DH-XVR5216A-I2,7D0C3B8PAZD4336, c5, 192.169.5.100, 7D0C17EPAG449F3, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2350 Canal Nacional-Bóveda
2350,192.169.5.98,DH-XVR5216A-I2,7D0C3B8PAZD4336, c6, 192.169.5.103, 7D0C17EPAG68E6E, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2350 Canal Nacional-Ejecutivo
2353,192.169.5.226,DH-XVR5216A-I2,7D0C3B8PAZ9A800, c1, 192.169.5.229, 7D0C17EPAG9929C, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2353 Roma Sur- ATM 2
2353,192.169.5.226,DH-XVR5216A-I2,7D0C3B8PAZ9A800, c2, 192.169.5.230, 7D0C17EPAG1A12D, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2353 Roma Sur- Cajas 2
2353,192.169.5.226,DH-XVR5216A-I2,7D0C3B8PAZ9A800, c3, 192.169.5.234, 7D0C17EPAGE35C9, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2353 Roma Sur- Cajas 1
2353,192.169.5.226,DH-XVR5216A-I2,7D0C3B8PAZ9A800, c4, 192.169.5.231, 7D0C17EPAGFE0CD, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2353 Roma Sur- Patio
2353,192.169.5.226,DH-XVR5216A-I2,7D0C3B8PAZ9A800, c5, 192.169.5.233, 7D0C17EPAG61F0C, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2353 Roma Sur- ATM 1
2353,192.169.5.226,DH-XVR5216A-I2,7D0C3B8PAZ9A800, c6, 192.169.5.232, 7D0C17EPAG8F063, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2353 Roma Sur- Cocina
2355,192.169.6.98,DH-XVR5216A-I2,7D0C3B8PAZ13A98, c1, 192.169.6.106, 7D0C17EPAG5E63C, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2355  Nva. Ind. Vallejo-Cajas 1
2355,192.169.6.98,DH-XVR5216A-I2,7D0C3B8PAZ13A98, c2, 192.169.6.99, 7D0C17EPAG6AC56, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2355  Nva. Ind. Vallejo-Racks
2355,192.169.6.98,DH-XVR5216A-I2,7D0C3B8PAZ13A98, c3, 192.169.6.107, 7D0C17EPAGB7F0A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2355  Nva. Ind. Vallejo-Cajas 2
2355,192.169.6.98,DH-XVR5216A-I2,7D0C3B8PAZ13A98, c4, 192.169.6.101, 7D0C17EPAGBBF7D, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2355  Nva. Ind. Vallejo-Patio
2355,192.169.6.98,DH-XVR5216A-I2,7D0C3B8PAZ13A98, c5, 192.169.6.103, 7D0C17EPAGD3DE3, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2355  Nva. Ind. Vallejo-ATM 2
2355,192.169.6.98,DH-XVR5216A-I2,7D0C3B8PAZ13A98, c6, 192.169.6.100, 7D0C17EPAG66A0A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2355  Nva. Ind. Vallejo-Archivo
2357,192.169.6.162,DH-XVR5216A-I2,7D0C3B8PAZ4BFB1, c1, 192.169.6.167, 7D0C17EPAGBDA54, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2357 Narciso Bassols-ATM1
2357,192.169.6.162,DH-XVR5216A-I2,7D0C3B8PAZ4BFB1, c2, 192.169.6.163, 7D0C17EPAG214A4, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2357 Narciso Bassols-ATM2
2357,192.169.6.162,DH-XVR5216A-I2,7D0C3B8PAZ4BFB1, c3, 192.169.6.165, 7D0C17EPAG6CED8, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2357 Narciso Bassols-Cajas1
2357,192.169.6.162,DH-XVR5216A-I2,7D0C3B8PAZ4BFB1, c4, 192.169.6.164, 7D0C17EPAG62DDD, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2357 Narciso Bassols-Cocina
2357,192.169.6.162,DH-XVR5216A-I2,7D0C3B8PAZ4BFB1, c5, 192.169.6.168, 7D0C17EPAG2FD39, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2357 Narciso Bassols-Bóveda1
2357,192.169.6.162,DH-XVR5216A-I2,7D0C3B8PAZ4BFB1, c6, 192.169.6.173, 7D0C17EPAG95350, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2357 Narciso Bassols-Cajas2
2359,192.169.6.226,DH-XVR5216A-I2,7D0C3B8PAZ970B2, c1, 192.169.6.229, 7D0C17EPAG2BA23, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2359 Agricola Oriental- ATM 1
2359,192.169.6.226,DH-XVR5216A-I2,7D0C3B8PAZ970B2, c2, 192.169.6.237, 7D0C17EPAG87F26, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2359 Agrícola Oriental-Cocina
2359,192.169.6.226,DH-XVR5216A-I2,7D0C3B8PAZ970B2, c3, 192.169.6.239, 7D0C17EPAG4D61D, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2359 Agrícola Oriental-Cajas 1
2359,192.169.6.226,DH-XVR5216A-I2,7D0C3B8PAZ970B2, c4, 192.169.6.230, 7D0C17EPAG766CA, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2359 Agrícola Oriental- Cajas 
2359,192.169.6.226,DH-XVR5216A-I2,7D0C3B8PAZ970B2, c5, 192.169.6.235, 7D0C17EPAGF1EBE, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2359 Agrícola Oriental- ATM 2
2359,192.169.6.226,DH-XVR5216A-I2,7D0C3B8PAZ970B2, c6, 192.169.6.227, 7D0C17EPAGAFDEE, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2359 Agrícola Oriental- Archiv
2308,192.169.34.114,XVR,7H08ED3RAZAA509, c1, 192.169.34.119, 7D0C17EPAGF0956, IP Camera, 80, None, 37777, None, None, None, None
2308,192.169.34.114,XVR,7H08ED3RAZAA509, c2, 192.169.34.115, 7D0C17EPAG15B9B, IP Camera, 80, None, 37777, None, None, None, None
2308,192.169.34.114,XVR,7H08ED3RAZAA509, c3, 192.169.34.118, 7D0C17EPAG5E983, IP Camera, 80, None, 37777, None, None, None, None
2308,192.169.34.114,XVR,7H08ED3RAZAA509, c4, 192.169.34.117, 7D0C17EPAG196AF, IP Camera, 80, None, 37777, None, None, None, None
2308,192.169.34.114,XVR,7H08ED3RAZAA509, c5, 192.169.34.116, 7E06A1CPAG8E1C9, IP Camera, 80, None, 37777, None, None, None, None
2308,192.169.34.114,XVR,7H08ED3RAZAA509, c6, 192.169.34.120, 7E06A1CPAGDD1FA, IP Camera, 80, None, 37777, None, None, None, None
2328,192.169.36.162,XVR,7H08ED3RAZD9C32, c1, 192.169.36.164, 7D0C17EPAGD64D2, IP Camera, 80, None, 37777, None, None, None, None
2328,192.169.36.162,XVR,7H08ED3RAZD9C32, c2, 192.169.36.163, 7D0C17EPAGF6E2E, IP Camera, 80, None, 37777, None, None, None, None
2328,192.169.36.162,XVR,7H08ED3RAZD9C32, c3, 192.169.36.168, 7D0C17EPAG8B719, IP Camera, 80, None, 37777, None, None, None, None
2328,192.169.36.162,XVR,7H08ED3RAZD9C32, c4, 192.169.36.167, 7D0C17EPAG7BB2A, IP Camera, 80, None, 37777, None, None, None, None
2328,192.169.36.162,XVR,7H08ED3RAZD9C32, c5, 192.169.36.165, 7E06A1CPAGFEE43, IP Camera, 80, None, 37777, None, None, None, None
2328,192.169.36.162,XVR,7H08ED3RAZD9C32, c6, 192.169.36.166, 7E06A1CPAGE6488, IP Camera, 80, None, 37777, None, None, None, None
2347,192.169.4.130,DH-XVR5216A-I2,7D0C3B8PAZEAF22, c1, 192.169.4.137, 7D0C17EPAG37731, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 2347 Tolteca- Bóveda 2
